Unnamed: 0,_id,date,bug,__,asm,cf,nif,var,ifc,nel,lc,lcv,mc,fmc,md,sqa,smc,cmc,sw,nt,ntc,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
11416,Ica88fff623c61067fe6bd3b6bd7a3fda13b55123,1567642528,0,0,10,8,6,44,6,0,0,0,6,6,8,4,0,6,0,0,0,1,1,1,0.0,9,75,150,1,0,114.12284722222222,1,12622,119.01195250939057,0
11417,I0911c862e2d30dc6962e2562c7086c34cdbe2590,1567642617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,3.4386039158888675,34,15,3162,1,15,60.19743945868946,338,915,17.050300728817753,0
11418,I31d0ba525990cd391b704431212d98ce8b8b3970,1567643310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,4.0081320258334,26,26,880,0,5,6.305261437908497,324,2429,117.30884045336258,0
11419,I3b5fb18c136c8d66282827345f708dccfeef7426,1567643391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,4.0081320258334,26,26,1160,0,6,6.304923747276689,258,2427,99.51629881361046,0
11420,Iadeaed5989a5b1fb60ac83da5bae7ddcea19e47b,1567643496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1.521928094887362,5,5,207,0,1,4.4653780864197525,17,2428,102.20320754010281,0
11421,Ic002152af0ef3b208b81af58612618d2601a598a,1567643657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2428,102.09964656984751,0
11422,Ia1b7e409556bafe0897e768ec70e633964d3335c,1567643662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2426,84.39551979046044,0
11423,I008b374824e95138c78b4cdd56d39c47800d8cec,1567643663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2426,84.395104327623,0
11424,I7c9c74e6f4fc748c7ab500c2d4197ac9807bb628,1567645139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,1118,1,35,21.687048611111113,151,12623,90.6499286647887,0
11425,I93445c8fbc30dc8737d20557debb774848392cf6,1567647721,0,0,48,6,12,180,14,2,12,34,68,68,16,10,4,40,0,0,0,1,1,1,0.0,1,1,249,0,7,72.73417824074075,17,12629,78.13607388559039,0
11426,I04ee521810f0aa05f64f24460f07ea5060505dfc,1567648810,0,0,68,10,54,192,66,2,0,0,172,172,88,6,12,120,0,4,4,1,5,7,2.688445449117016,37,11,7880,0,43,566.5838244047619,389,1017,26.275393268289147,0
11427,I3c911a062f6b20e6b66cec7d9d81ca692a36c8a4,1567648849,0,0,134,12,102,628,146,2,6,24,296,290,68,24,10,106,0,0,0,1,3,3,1.2516291673878228,5,7,566,0,0,54.29800540123457,10,12628,134.57384195844804,0
11428,I6b8cf2d389ca84fad461d2d1470959ca92fe4956,1567649285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1.0219280948873624,13,7,2566,1,2,5.355636574074074,41,38,4.194205107783159,0
11429,Ib6e7c21a5cb9d99c2c8102539c6048406e8c1941,1567651430,1,1,384,2,204,1198,260,8,2,8,1304,1150,156,66,85,432,0,60,32,1,1,1,0.0,97,100,1379,1,13,169.76503472222225,106,12627,82.48769565723312,0
11430,I057c30f842d9a80fb1eed6b999312fd524d4c260,1567651879,1,1,3,3,0,13,0,0,1,1,16,16,10,0,0,9,0,0,0,2,3,6,2.0452451299554144,316,1,44,1,0,3.791805555555555,7,552,12.678010527123563,0
11431,I7f0725d86b0302a77308af0cf10aa23df17e98f6,1567653360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,634,25.802113235735717,0
11432,Id1d02952cf9f7bed3103dce8cbadb80f58bbb9f0,1567656797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.8485481782946158,17,23,182,0,3,20.40874421296296,23,355,12.09767112923296,0
11433,Ieb504142a8853d66371ac7117b0d455fbdc25af8,1567657151,0,0,286,58,88,1016,100,12,14,14,706,684,159,55,69,345,2,33,39,1,6,6,1.745027583646103,103,65,1802,1,0,79.79582561728395,37,2377,91.23554247363606,0
11434,I6e29f372e238b033cedcb9c2c1ce5a073c1f7919,1567659138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,6,6,165,0,3,0.0,21,354,11.09151823340633,0
11435,I3d4cf51eea3ffab83fdbf23d074ff2710fd60287,1567659643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,4,5.690184605506593,53,53,2091,0,5,208.4570336983618,356,239,52.468272804478595,0
11436,I55f4216e33d8c0c5a1a6671c7a3492d3d9dbfbf8,1567660159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,3,518,1,2,68.84060185185186,14,354,8.146564572646508,0
11437,I2ce778b4803bd729d6f64a32f1b3d01899a95ceb,1567660170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.9182958340544896,3,3,111,1,1,57.421238425925935,16,354,10.112368442649156,0
11438,I24d6541d61dbb4ac71bc389a49e23b0c2ac4272f,1567661152,0,0,1013,303,533,5101,619,49,0,0,4601,4285,926,176,244,1258,0,77,75,1,22,27,3.9625477610915967,366,91,6137,0,7,71.96978270609318,177,2504,48.61927403375322,0
11439,Id7dfb03cda605f9b0412fd9ab9bc24fbf0120f3e,1567662939,0,0,93,46,31,426,31,2,10,44,111,90,43,19,9,63,0,2,3,1,3,3,0.4550206597794642,4,50,406,1,15,56.140381944444435,53,731,21.61164058007547,0
11440,I68e123ae8da73bb32be457507fe8e7b919cdb3ae,1567663668,0,0,99,46,31,442,31,2,14,72,105,82,45,19,9,55,0,4,4,1,1,1,0.0,3,45,357,1,4,20.652025462962968,7,12629,134.16548257757438,0
11441,I474060db069aa16fec576e5b43dce600c2fee8d8,1567664977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,28,0,0,7.595578703703704,4,718,14.358748940508109,0
11442,Id5ceb84c21ea40fb17f21db52fe4fdda72b80184,1567666450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,0.0,0,0,0,0,0,0.0,13,244,20.418496844063178,0
11443,Ib06f91da1a33189a0c873bd1bb3b6571a9a0713c,1567668099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.9182958340544896,6,6,267,0,5,38.61815972222223,33,1312,11.385257644148293,0
11444,Id305596f6016a90166a6aeffb39a3ffef11abbe5,1567669607,0,0,725,71,333,3044,383,57,85,224,1594,1573,230,169,62,558,0,37,71,1,6,13,2.9633150061637465,750,186,4267,0,5,399.6717877492878,108,710,14.639256505592794,0
11445,I8819af947b2ae835b927cd2fe80d1c1ce0cec905,1567669741,0,0,237,36,77,1139,84,13,0,0,818,792,334,36,19,385,0,2,2,1,5,5,1.684179260257262,69,10,1422,0,8,62.48146527777778,152,26,5.113025705662551,0
11446,I37f0708477ce1808316b37cd69a0739d8c317007,1567669998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.8453509366224365,11,0,159,0,1,35.423344907407404,25,354,7.135271316828075,0
11447,I943ae6c2de369918371ceaa97f5b6624b1dbbf8b,1567671955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,20,2,57,0,1,0.0,17,354,7.13026922550759,0
11448,Ibe21780b2be95cecab994fa2ca2e817d7bab112c,1567672573,1,1,220,35,132,957,149,5,94,36,501,489,234,25,22,316,0,6,4,1,4,5,1.6182116913075626,242,23,1378,1,9,228.60033796296293,60,2324,14.871933897594099,0
11449,I1166d76dd68195a20a3b2acb496eacefc5aaaf3a,1567672687,0,0,124,20,14,568,16,2,44,56,434,404,62,32,58,174,0,16,14,1,1,1,0.0,2,0,472,1,0,0.12010416666666665,2,332,3.779357883999431,0
11450,I27db8ee340a0050aa23665adbd5527a74e647f37,1567672753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.8997437586982626,9,10,188,0,1,0.0,22,354,7.128236587231463,0
11451,I3374918c37d63781d598b5b588515757697ce73d,1567673078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,74,0,1,0.0,15,354,6.146877776203703,0
11452,I63a44e7087f46a8cd9554f18edca94f1fee13042,1567673360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,74,0,1,0.0,14,354,6.146159789667176,0
11453,I0ffdabf711461a5375d59dc640e6240701b76536,1567674383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,20,3,74,0,1,0.0,13,354,6.14355939954233,0
11454,Iba70c8a57a65a5cc7490c8ce8b52f2397290dcd8,1567674493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,91,0,1,0.0,12,354,6.143280180407501,0
11455,Ia20c33e5e486581c437c5a5cb4aeb490e91dbb65,1567675082,0,0,51,7,34,193,41,0,0,0,100,100,21,12,2,33,0,9,7,1,1,1,0.0,30,52,229,0,9,0.0,15,1017,25.615246574033275,0
11456,Iab80fed43ab04915796b3325e30ac89099ed04a9,1567675082,0,0,58,6,37,209,47,0,0,0,108,108,20,11,2,39,0,10,8,2,3,2,0.3648675159563073,76,55,329,0,17,42.64055941358025,95,1017,27.60318606966552,0
11457,I069e56deb964624791bb0aa3ae095629adfe3bbb,1567681141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1.0,2,2,196,0,4,0.0,39,48,2.1676710914847304,0
11458,Ib6ff2b7be1d5e9592f0108142d751dd06bc31e6a,1567681879,0,0,97,14,30,400,36,6,4,10,303,295,46,24,15,126,2,4,4,1,1,2,0.9182958340544896,6,3,375,1,0,29.70412037037037,10,993,13.799838782158934,0
11459,I0c0ee2dbaab9346df80641d16dc1a0e3bbe05191,1567683573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1.9219280948873625,5,5,4499,0,22,372.93267650462957,184,1301,14.74726409154723,0
11460,I18fa0002c2ac6c0b01629f3d3439c566de94418f,1567683861,0,0,88,16,27,355,37,0,0,0,160,160,18,12,0,23,0,0,0,1,1,1,0.0,1,3,438,0,0,0.902476851851852,7,1301,15.279482428807508,0
11461,Iafe66c0bf65a1be421943ec6ed7c0fe1befb2bce,1567685030,0,0,43,16,8,153,8,1,0,0,137,123,50,11,12,35,0,2,2,3,8,21,3.2419150199918887,1283,19,783,1,1,15.770037352693606,37,817,25.128012214723753,0
11462,I2ac25c968d46871652f74ecb6bbb99cdd3d608fa,1567692614,0,0,225,102,99,891,123,11,84,53,344,337,127,46,32,149,2,2,2,1,3,7,2.3893123225785,81,11,908,1,8,221.7901802248677,51,620,11.863961713520894,0
11463,I0e121a2b7ac399f4a663fa49ab330d27363e9a55,1567695242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,735,0,52,18.212916666666672,247,2429,89.72925854446783,0
11464,Id44117dd72b0e71e9bf0046a3c965eeae64cf3ea,1567700490,0,0,2,398,0,412,0,0,0,0,14,10,14,0,0,10,0,0,0,1,2,2,1.0,0,8,745,0,22,500.1815509259259,157,778,18.437254387881392,0
11465,Ida47637f54afdb76513be9b04aae32107567d4e3,1567703122,0,0,0,19,0,19,0,0,0,0,2,2,2,0,0,2,0,0,0,1,2,2,1.0,0,2,86,0,3,752.1816145833334,17,786,16.330293249216133,0
11466,I995d7a1b6ab2866221eee9f5cb828b97192daf4a,1567706823,0,0,0,1528,0,1528,0,0,0,0,2,2,2,0,0,2,0,0,0,1,2,2,1.0,0,132,1664,0,53,18.34695601851852,475,784,14.162857227529203,0
11467,I84c1510f739635010180874b451af9a487e82782,1567711119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,617,4.9741017656717705,0
11468,I9732db5c53765da721e594de71e9810da2210a02,1567714687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,12,0,28,0,1,2378.865324074074,4,352,6.947256963328815,0
11469,Ifa237a515e4885ebad3c13a35b910bac55f7fe00,1567719166,0,0,444,34,180,1560,200,2,8,6,1187,1095,140,102,42,266,0,0,0,2,4,2,1.145110414381583,23,3,1744,1,6,133.9206655092593,59,1864,9.414900187040878,0
11470,I0ead5363529dcc04a48a25ce73d2f1aea5852519,1567722204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,3,1152,1,19,2.291539351851852,211,617,9.170345327727556,0
11471,Ie0746e290a344b505a228f4725bf149a7540bb61,1567722435,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,10,4.444187891679297,29,29,4741,1,23,45.19726273148147,1026,953,35.750061108946255,0
11472,I87ce5164f1118a32d93fa89590a875e8ad255753,1567727741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,27,27,272,1,0,20.454027777777775,2,1892,5.458762237320029,0
11473,I66c6d8c2fe90d2b8b290ce3740943fe52a24662e,1567730850,1,1,11,0,2,114,2,0,0,0,129,129,2,4,3,8,0,2,2,1,1,1,0.0,3,4,145,1,0,31.645451388888887,3,12623,86.80343116693152,0
11474,I8ae40695b0759d053afa8545e7827f456bc0e7b1,1567731731,0,0,32,17,14,140,14,4,0,0,95,76,18,6,12,40,0,6,4,2,6,7,2.2423623847914613,30,11,361,1,5,77.07209924768519,50,12615,101.23931582842344,0
11475,I3ab4a02664259039c1bcf5660294bb06d82ec1f4,1567733095,0,0,18,12,11,85,11,4,8,6,39,37,16,4,4,35,0,6,6,1,3,3,1.1488348542809168,9,5,232,1,6,47.1258487654321,17,728,17.684266822355756,0
11476,I22dacbae8843670eca4dab4d7a7328358e4c83be,1567733360,0,0,6680,439,3333,23099,3967,338,464,1191,6580,5180,1533,1422,444,3120,50,78,56,2,4,6,2.2445330343055843,54,24,19201,1,33,150.6630034722222,603,582,8.589028116918914,0
11477,Ia4b2d1d637f21dd6033098a09e32fae9fe66b9df,1567739710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,1,762,0,14,86.80489583333332,88,1773,11.758292207234456,0
11478,I7ab01d3d11e1a29a2713c541860f00113a77793a,1567741526,0,0,3,0,8,9,12,1,0,0,18,18,6,0,0,9,0,0,0,4,8,26,3.840502668611389,1055,28,1004,0,6,10.164301697530863,585,130,30.593352964779854,0
11479,I77f63f693b5e5caa6b9e00ade02ca9f33b0edb1f,1567742285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1.2047521528985068,0,70,371,0,8,341.583225308642,57,1773,10.764943795387044,0
11480,Ib33ca1f9c7104a3b4dbc6328a7554129b97bfff2,1567742964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2.3270825426644257,35,17,93,0,2,19.443348765432102,12,73,8.013443539448314,0
11481,If18ae51658701da516d82834960d8bd19d910454,1567743226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1.584962500721156,3,0,475,1,6,2.783923611111111,65,620,36.50783646190003,0
11482,Ib23549d262d213456bdc219bd2986f11523ded8c,1567744395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,2.071235673067809,38,58,42350,0,2,130.90501157407408,36,44,9.130391414210873,0
11483,I3a33fd105c5d60d44e764bc7477ca0b872463134,1567744640,0,0,68,5,46,243,47,0,8,6,130,130,25,18,0,74,0,0,0,1,1,1,0.0,19,45,236,0,3,370.76144675925934,5,1892,4.496599418989836,0
11484,Ia55d970e0094c9911e74108297fd5def1bbeccd2,1567744732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,1.7238203422218623,8,54,391,0,0,39.60480324074074,22,590,42.172803891405096,0
11485,Ic05460d8df2adf2b95d376d651eb03061b50cdad,1567745017,0,0,224,0,109,831,131,54,28,32,464,464,56,44,8,206,6,0,0,1,1,1,0.0,7,0,877,0,5,0.0,12,234,14.218216598368867,0
11486,Iea6f9979d2e4b07b9b34ce594fe653eaaca40594,1567745017,0,0,76,0,52,192,60,14,0,0,326,326,34,18,0,162,0,0,0,1,1,2,1.0,24,16,470,0,2,1.5734722222222222,9,236,19.17195945836397,0
11487,I97c25caf71b128a7bf302ff48c26859cea10a44b,1567745017,0,0,518,32,314,1500,384,130,34,10,1205,1141,170,98,37,559,2,0,0,1,3,3,1.4098449412673983,15,8,2312,0,9,591.3255478395063,48,236,17.20887144485851,0
11488,I97f2a5f90db3483f3965a13e4dbc1df2d2ad7453,1567745017,0,0,37,0,40,120,54,24,4,2,278,276,16,8,2,85,0,0,0,1,1,1,0.0,19,6,309,0,3,1.5734722222222222,7,236,17.863234116026995,0
11489,I0d90a578f8de66a4da022e7dbeff82df3d390feb,1567746268,0,0,406,78,676,2080,822,10,34,8,2481,2469,234,72,20,832,6,0,0,1,5,6,2.198931261484817,99,26,2272,1,5,200.15913001543208,97,1845,15.1774400507688,0
11490,Ie3bcbe3bfd68cc870376f1489b711c1a025ae34e,1567748431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,22,4,136,0,2,104.69423611111112,16,81,6.322070330582847,0
11491,I5f4b86dce47eb22017d41072167fcd28e00e983a,1567748484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,1,4.169925001442313,18,18,872,1,19,77.52025977366254,697,959,370.714888989129,0
11492,Idfda819336571fd1b068219556c8c2f957130321,1567748543,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2.5216406363433186,7,7,584,1,13,67.45942708333334,595,959,415.15090313703865,0
11493,I66cdfcf8ffc5e8f5ec2f3b1cd328f7a035335517,1567748894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0.0,0,0,0,0,0,0.0,8,235,10.829867272368551,0
11494,Iad897b00da094653e88cdd857d51b0d66603ada0,1567749050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,25,7,136,0,2,104.69989583333331,11,81,5.330849319446145,0
11495,I2f33c6a6cfe537b89da43c7f097861e0119a4cb2,1567749243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,5,5,154,0,2,0.0,15,81,6.318986445367986,0
11496,Ie4b43d1dbc617caa135c3b27341e6373723aecf5,1567749288,0,0,15,57,20,182,20,7,0,0,467,445,453,1,32,386,0,0,0,1,13,28,4.1368102434671234,189,765,2090,0,0,67.50059067688377,48,506,79.68975046687221,0
11497,Ie7c43fa8d691bead59489b3c9493c692847d02c2,1567749288,0,0,40,18,16,222,16,12,0,0,396,288,212,6,14,224,0,0,0,1,4,4,1.8807706775551616,9,28,948,0,0,53.094453125,15,478,51.689750466872184,0
11498,I0a29e14fd906d716e85ae11681d7e5a0e3c5c679,1567749288,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0.0,0,25,25,0,0,171.5989699074074,1,474,41.25066967485032,0
11499,I501da2b4815bccfaf414417874fd15111673c394,1567749288,0,0,185,66,2,716,2,2,0,0,428,428,85,44,38,135,0,0,0,1,4,14,3.2940554452491138,21,20,1008,0,0,3.567049437830688,58,507,91.15325675390791,0
11500,I3064dfe7bb39b491d07e994d3d4e11fcc5bcc81e,1567749288,0,0,16,0,0,40,0,0,0,0,18,18,2,4,2,0,0,0,0,1,1,1,0.0,3,4,92,0,0,3.7146875,4,507,91.95514977613988,0
11501,If4f2ba4352e140bda865a703731a43d7519df19d,1567749288,0,0,4,0,4,14,6,0,0,0,20,14,20,0,0,12,0,2,2,1,2,2,0.9798687566511528,0,12,116,0,0,150.14050347222226,5,475,43.055554773853046,0
11502,I94dc83225d2481b41d1a2b218a147b2728b2a544,1567749288,0,0,64,4,20,194,22,8,0,0,570,328,246,12,10,280,0,2,2,1,5,6,2.3877618519913737,16,12,1004,0,0,3.2260898919753087,30,475,47.88486536786945,0
11503,I3a5f8023fafb2b92a1d80fa2d419dd2a99f0e5b9,1567749288,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,2,0,0,0,1,1,1,0.0,0,30,30,0,0,3.8713078703703694,4,475,48.689750466872184,0
11504,Iffa7a5cf8b7c70ae7a74ea4459c00b13f7e6a60a,1567749288,0,0,59,22,14,229,16,4,5,12,145,145,25,17,7,58,0,6,6,1,1,1,0.0,17,2,352,0,0,0.0,6,473,40.25066967485032,0
11505,Id53670526255bcd5d182c5bb50834e9e38727762,1567749288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,473,40.25066967485032,0
11506,I378647e938702ffb362190e515dd7238305099a1,1567749860,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,2,3.3787834934861762,14,14,338,1,17,86.46279145622896,645,959,484.8450572294393,0
11507,I4fe567f932a903484498d51f5dffb7b3509926a2,1567749943,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,3.2776134368191165,11,11,893,1,17,87.53663773148148,629,959,441.2889298773118,0
11508,I29e9b6d5e32511c3ebca7d7042871fd20c0bc3f0,1567750007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,3.584962500721156,12,12,367,1,14,80.93479552469134,649,959,474.88794260819213,0
11509,I960291e3bc1bb09136e3b1267264d6fc884a02e7,1567750056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,3,4.584962500721156,24,24,2029,1,25,79.61600694444445,821,959,463.98254196472215,0
11510,I4c680f9b1316fa5a3c2c0987452438c867c102b9,1567750114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,4.08746284125034,17,17,721,1,17,72.73959082244008,722,959,384.9828323577042,0
11511,Ib5c8cb5d6eb9ac19c1f99b5eac310e407828fd29,1567750164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,1,4.277613436819114,22,22,668,1,16,80.80014641203705,767,959,432.28951473783593,0
11512,I18353e3dbc7cc38f4a7d90855cbf9a5b8464f88c,1567750172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.7219280948873623,1,9,398,0,7,0.0,41,1733,155.62437572586393,0
11513,I33bb463496747d3a864eb2d4213b94e65b5704a8,1567750218,0,0,17,32,2,176,2,2,0,0,185,163,32,2,30,68,0,0,0,1,2,2,0.7642045065086203,3,6,372,1,3,0.0,9,455,7.111208721389249,0
11514,I2ace444c172f6762135c0767317e0aba657b2941,1567750240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,1,4.735926350629031,28,28,931,1,18,85.52954518175581,777,959,409.5917860402898,0
11515,I2c4bd92c6c1243366afa1cf5db4d5052794c66fa,1567750292,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,1,4.349648912578752,23,23,724,1,12,71.54835868606702,747,959,353.61725030779587,0
11516,I938747051e7d6d0dffee305fd1e5f04812a8e2f7,1567750360,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,1,4.39231742277876,21,21,832,1,14,78.9113707010582,738,957,334.7911622148887,0
11517,Icf42b0a4a4771ba2f55c8ad0d0e4c6276c8c06a7,1567750413,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,1,5.789015477886192,58,58,2026,1,30,80.43814401455026,1178,955,253.65052448204182,0
11518,Icddb259752386adae32e94cb2c9a59868a6a83b5,1567750487,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,3.2516291673878235,12,12,337,1,14,71.9464699074074,618,957,315.93066920350236,0
11519,Ie85c73f5f69d6fcde26e3023963f3f3fa72a999d,1567750916,0,0,466,22,181,1668,225,70,92,166,549,547,82,86,18,309,0,0,0,1,1,1,0.0,7,5,1636,0,9,6.742164351851852,26,236,19.54387181479124,0
11520,I46cc8b47bd8c3cf9492d7403e7c1c1ed2876df2c,1567750999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,88,1,0,16.927141203703705,2,453,5.110467403479402,0
11521,I137408592130d2a1797b8a931170239a407265c7,1567751219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,25,7,136,0,2,104.725,12,81,8.22921667985232,0
11522,I510e6e9b34e1d020a72ae1ad7a2a6b831393c9bf,1567751235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,4,4,248,0,2,20.757916666666667,33,81,4.337977722049337,0
11523,Ia54ae17e49f37de5c21e08ca0c74684000cb38bd,1567751580,0,0,556,78,199,2593,256,26,20,10,2696,2545,234,98,142,514,0,11,9,1,3,3,0.5146557940406292,792,56,2128,1,16,82.73635802469136,127,305,4.014337713806691,0
11524,If57545dd3bb74874dc07b627cfbe21935c91c54f,1567752911,0,0,486,160,70,1988,86,22,0,0,2252,2052,606,84,124,592,0,6,6,3,16,26,4.685922650791794,26,26,4463,0,0,0.0,114,516,112.34884483238912,0
11525,I301983a01e5705c0754e159dc5b7235b6c15b296,1567753319,0,0,3,2,4,22,4,2,0,0,47,47,29,0,4,27,0,2,2,1,2,3,1.0434356963218767,0,24,176,0,0,0.0,10,509,91.95104796644993,0
11526,I5e97b89ae34f9dfd1ef7b9db69c1bf7feb3a5f54,1567754179,0,0,685,22,282,2477,344,123,110,202,994,992,138,131,26,509,6,0,0,1,2,2,0.9571814385446724,47,19,2484,0,10,3.3899652777777787,38,236,19.280820647462804,0
11527,Ide5be253e902f8fd7f550836d1688da477bbab2d,1567755349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.8112781244591328,7,1,126,1,1,63.8464525462963,6,21,2.078780968135895,0
11528,I2a11189bb4449ce3cfd90cde5ed8ee3c8b352dfc,1567757385,0,0,1466,326,508,5660,594,28,32,58,3409,3025,658,304,366,1090,2,22,26,6,17,16,3.4222736915811582,51,153,7495,0,26,1.4973263888888888,766,1182,28.589023926584684,0
11529,Ic3ab18eb45ee92a4fa64080c896d6d09c49d325c,1567757981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.6962122601251458,16,0,2382,1,14,0.0,278,463,23.363410106780677,0
11530,I13caf5779b36ae5dcdeecd4135fdc24a4d75d5eb,1567758321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,44,5.110646367101861,84,74,12185,0,36,20.799230061026933,1283,1312,112.31668723680912,0
11531,I5910a7aa179e39323abf4dc727dbf2558530bac0,1567761620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0.9685163878571916,103,9,846,0,17,0.4175694444444445,573,1183,15.082728143315613,0
